lower_limit,left_limit,upper_limit,right_limit,input_text
25.75,85.75,26.0,86.0,G45N13
25.5,85.75,25.75,86.0,G45N14
25.25,85.75,25.5,86.0,G45N15
25.0,85.75,25.25,86.0,G45N16
25.5,85.0,25.75,85.25,G45N2
25.25,85.0,25.5,85.25,G45N3
25.0,85.0,25.25,85.25,G45N4
25.75,85.25,26.0,85.5,G45N5
25.5,85.25,25.75,85.5,G45N6
25.25,85.25,25.5,85.5,G45N7
25.0,85.25,25.25,85.5,G45N8
25.75,85.5,26.0,85.75,G45N9
25.75,86.0,26.0,86.25,G45O1
25.5,86.5,25.75,86.75,G45O10
25.25,86.5,25.5,86.75,G45O11
25.0,86.5,25.25,86.75,G45O12
25.75,86.75,26.0,87.0,G45O13
25.5,86.75,25.75,87.0,G45O14
25.25,86.75,25.5,87.0,G45O15
25.0,86.75,25.25,87.0,G45O16
25.5,86.0,25.75,86.25,G45O2
25.25,86.0,25.5,86.25,G45O3
25.0,86.0,25.25,86.25,G45O4
25.75,86.25,26.0,86.5,G45O5
25.5,86.25,25.75,86.5,G45O6
25.25,86.25,25.5,86.5,G45O7
25.0,86.25,25.25,86.5,G45O8
25.75,86.5,26.0,86.75,G45O9
25.75,87.0,26.0,87.25,G45P1
25.5,87.5,25.75,87.75,G45P10
25.25,87.5,25.5,87.75,G45P11
25.0,87.5,25.25,87.75,G45P12
25.75,87.75,26.0,88.0,G45P13
25.5,87.75,25.75,88.0,G45P14
25.25,87.75,25.5,88.0,G45P15
25.0,87.75,25.25,88.0,G45P16
25.5,87.0,25.75,87.25,G45P2
25.25,87.0,25.5,87.25,G45P3
25.0,87.0,25.25,87.25,G45P4
25.75,87.25,26.0,87.5,G45P5
25.5,87.25,25.75,87.5,G45P6
25.25,87.25,25.5,87.5,G45P7
25.0,87.25,25.25,87.5,G45P8
25.75,87.5,26.0,87.75,G45P9
25.5,88.0,25.75,88.25,G45Q2
25.25,88.0,25.5,88.25,G45Q3
25.0,88.0,25.25,88.25,G45Q4
24.75,84.0,25.0,84.25,G45S1
24.5,84.5,24.75,84.75,G45S10
24.25,84.5,24.5,84.75,G45S11
24.0,84.5,24.25,84.75,G45S12
24.75,84.75,25.0,85.0,G45S13
24.5,84.75,24.75,85.0,G45S14
24.25,84.75,24.5,85.0,G45S15
24.0,84.75,24.25,85.0,G45S16
24.5,84.0,24.75,84.25,G45S2
24.25,84.0,24.5,84.25,G45S3
24.0,84.0,24.25,84.25,G45S4
24.75,84.25,25.0,84.5,G45S5
24.5,84.25,24.75,84.5,G45S6
24.25,84.25,24.5,84.5,G45S7
24.0,84.25,24.25,84.5,G45S8
24.75,84.5,25.0,84.75,G45S9
24.75,85.0,25.0,85.25,G45T1
24.5,85.5,24.75,85.75,G45T10
24.25,85.5,24.5,85.75,G45T11
24.0,85.5,24.25,85.75,G45T12
24.75,85.75,25.0,86.0,G45T13
24.5,85.75,24.75,86.0,G45T14
24.25,85.75,24.5,86.0,G45T15
24.0,85.75,24.25,86.0,G45T16
24.5,85.0,24.75,85.25,G45T2
24.25,85.0,24.5,85.25,G45T3
24.0,85.0,24.25,85.25,G45T4
24.75,85.25,25.0,85.5,G45T5
24.5,85.25,24.75,85.5,G45T6
24.25,85.25,24.5,85.5,G45T7
24.0,85.25,24.25,85.5,G45T8
24.75,85.5,25.0,85.75,G45T9
24.75,86.0,25.0,86.25,G45U1
24.5,86.5,24.75,86.75,G45U10
24.25,86.5,24.5,86.75,G45U11
24.0,86.5,24.25,86.75,G45U12
24.75,86.75,25.0,87.0,G45U13
24.5,86.75,24.75,87.0,G45U14
24.25,86.75,24.5,87.0,G45U15
24.0,86.75,24.25,87.0,G45U16
24.5,86.0,24.75,86.25,G45U2
24.25,86.0,24.5,86.25,G45U3
24.0,86.0,24.25,86.25,G45U4
24.75,86.25,25.0,86.5,G45U5
24.5,86.25,24.75,86.5,G45U6
24.25,86.25,24.5,86.5,G45U7
24.0,86.25,24.25,86.5,G45U8
24.75,86.5,25.0,86.75,G45U9
24.75,87.0,25.0,87.25,G45V1
24.5,87.5,24.75,87.75,G45V10
24.25,87.5,24.5,87.75,G45V11
24.0,87.5,24.25,87.75,G45V12
24.75,87.75,25.0,88.0,G45V13
24.5,87.75,24.75,88.0,G45V14
24.0,87.75,24.25,88.0,G45V16
24.5,87.0,24.75,87.25,G45V2
24.25,87.0,24.5,87.25,G45V3
24.0,87.0,24.25,87.25,G45V4
24.75,87.25,25.0,87.5,G45V5
24.25,87.25,24.5,87.5,G45V7
24.75,87.5,25.0,87.75,G45V9
24.0,88.0,24.25,88.25,G45W4
24.0,88.25,24.25,88.5,G45W8
27.5,92.5,27.75,92.75,G46C10
27.25,92.5,27.5,92.75,G46C11
27.0,92.5,27.25,92.75,G46C12
27.75,92.75,28.0,93.0,G46C13
27.5,92.75,27.75,93.0,G46C14
27.25,92.75,27.5,93.0,G46C15
27.0,92.75,27.25,93.0,G46C16
27.5,92.0,27.75,92.25,G46C2
27.5,92.25,27.75,92.5,G46C6
27.25,92.25,27.5,92.5,G46C7
27.0,92.25,27.25,92.5,G46C8
27.75,93.0,28.0,93.25,G46D1
27.5,93.5,27.75,93.75,G46D10
27.0,93.5,27.25,93.75,G46D12
27.75,93.75,28.0,94.0,G46D13
27.5,93.75,27.75,94.0,G46D14
27.25,93.75,27.5,94.0,G46D15
27.0,93.75,27.25,94.0,G46D16
27.5,93.0,27.75,93.25,G46D2
27.25,93.0,27.5,93.25,G46D3
27.0,93.0,27.25,93.25,G46D4
27.75,93.25,28.0,93.5,G46D5
27.5,93.25,27.75,93.5,G46D6
27.25,93.25,27.5,93.5,G46D7
27.0,93.25,27.25,93.5,G46D8
27.75,93.5,28.0,93.75,G46D9
27.75,94.0,28.0,94.25,G46E1
27.5,94.5,27.75,94.75,G46E10
27.75,94.75,28.0,95.0,G46E13
27.5,94.75,27.75,95.0,G46E14
27.5,94.0,27.75,94.25,G46E2
27.25,94.0,27.5,94.25,G46E3
27.75,94.25,28.0,94.5,G46E5
27.5,94.25,27.75,94.5,G46E6
27.75,94.5,28.0,94.75,G46E9
27.75,95.0,28.0,95.25,G46F1
27.75,95.75,28.0,96.0,G46F13
27.5,95.75,27.75,96.0,G46F14
27.25,95.75,27.5,96.0,G46F15
27.25,95.0,27.5,95.25,G46F3
27.75,95.25,28.0,95.5,G46F5
27.75,95.5,28.0,95.75,G46F9
26.5,90.5,26.75,90.75,G46G10
26.25,90.5,26.5,90.75,G46G11
26.0,90.5,26.25,90.75,G46G12
26.5,90.75,26.75,91.0,G46G14
26.25,90.75,26.5,91.0,G46G15
26.0,90.75,26.25,91.0,G46G16
26.25,90.0,26.5,90.25,G46G3
26.0,90.0,26.25,90.25,G46G4
26.5,90.25,26.75,90.5,G46G6
26.25,90.25,26.5,90.5,G46G7
26.5,91.5,26.75,91.75,G46H10
26.25,91.5,26.5,91.75,G46H11
26.0,91.5,26.25,91.75,G46H12
26.5,91.75,26.75,92.0,G46H14
26.25,91.75,26.5,92.0,G46H15
26.0,91.75,26.25,92.0,G46H16
26.5,91.0,26.75,91.25,G46H2
26.25,91.0,26.5,91.25,G46H3
26.0,91.0,26.25,91.25,G46H4
26.5,91.25,26.75,91.5,G46H6
26.25,91.25,26.5,91.5,G46H7
26.0,91.25,26.25,91.5,G46H8
26.5,92.5,26.75,92.75,G46I10
26.25,92.5,26.5,92.75,G46I11
26.0,92.5,26.25,92.75,G46I12
26.75,92.75,27.0,93.0,G46I13
26.5,92.75,26.75,93.0,G46I14
26.25,92.75,26.5,93.0,G46I15
26.0,92.75,26.25,93.0,G46I16
26.5,92.0,26.75,92.25,G46I2
26.25,92.0,26.5,92.25,G46I3
26.0,92.0,26.25,92.25,G46I4
26.75,92.25,27.0,92.5,G46I5
26.5,92.25,26.75,92.5,G46I6
26.25,92.25,26.5,92.5,G46I7
26.0,92.25,26.25,92.5,G46I8
26.75,92.5,27.0,92.75,G46I9
26.75,93.0,27.0,93.25,G46J1
26.25,93.5,26.5,93.75,G46J11
26.75,93.75,27.0,94.0,G46J13
26.25,93.0,26.5,93.25,G46J3
26.75,93.25,27.0,93.5,G46J5
26.25,93.25,26.5,93.5,G46J7
26.75,93.5,27.0,93.75,G46J9
26.25,94.75,26.5,95.0,G46K15
26.75,95.0,27.0,95.25,G46L1
25.75,90.0,26.0,90.25,G46M1
25.5,90.5,25.75,90.75,G46M10
25.25,90.5,25.5,90.75,G46M11
25.5,90.75,25.75,91.0,G46M14
25.25,90.75,25.5,91.0,G46M15
25.5,90.0,25.75,90.25,G46M2
25.75,90.25,26.0,90.5,G46M5
25.5,90.25,25.75,90.5,G46M6
25.25,90.25,25.5,90.5,G46M7
25.75,90.5,26.0,90.75,G46M9
25.75,91.0,26.0,91.25,G46N1
25.5,91.5,25.75,91.75,G46N10
25.25,91.5,25.5,91.75,G46N11
25.75,91.75,26.0,92.0,G46N13
25.25,91.75,25.5,92.0,G46N15
25.5,91.0,25.75,91.25,G46N2
25.25,91.0,25.5,91.25,G46N3
25.75,91.25,26.0,91.5,G46N5
25.5,91.25,25.75,91.5,G46N6
25.25,91.25,25.5,91.5,G46N7
25.75,91.5,26.0,91.75,G46N9
25.75,92.0,26.0,92.25,G46O1
25.5,92.5,25.75,92.75,G46O10
25.25,92.5,25.5,92.75,G46O11
25.0,92.5,25.25,92.75,G46O12
25.25,92.75,25.5,93.0,G46O15
25.0,92.75,25.25,93.0,G46O16
25.5,92.0,25.75,92.25,G46O2
25.25,92.0,25.5,92.25,G46O3
25.5,92.25,25.75,92.5,G46O6
25.25,92.25,25.5,92.5,G46O7
25.75,92.5,26.0,92.75,G46O9
25.75,93.0,26.0,93.25,G46P1
25.5,93.5,25.75,93.75,G46P10
25.25,93.5,25.5,93.75,G46P11
25.0,93.5,25.25,93.75,G46P12
25.5,93.75,25.75,94.0,G46P14
25.25,93.75,25.5,94.0,G46P15
25.0,93.75,25.25,94.0,G46P16
25.5,93.0,25.75,93.25,G46P2
25.25,93.0,25.5,93.25,G46P3
25.0,93.0,25.25,93.25,G46P4
25.75,93.25,26.0,93.5,G46P5
25.5,93.25,25.75,93.5,G46P6
25.25,93.25,25.5,93.5,G46P7
25.0,93.25,25.25,93.5,G46P8
25.0,94.0,25.25,94.25,G46Q4
25.0,94.25,25.25,94.5,G46Q8
24.25,92.5,24.5,92.75,G46U11
24.0,92.5,24.25,92.75,G46U12
24.75,92.75,25.0,93.0,G46U13
24.5,92.75,24.75,93.0,G46U14
24.25,92.75,24.5,93.0,G46U15
24.0,92.75,24.25,93.0,G46U16
24.0,92.0,24.25,92.25,G46U4
24.25,92.25,24.5,92.5,G46U7
24.0,92.25,24.25,92.5,G46U8
24.75,93.0,25.0,93.25,G46V1
24.5,93.5,24.75,93.75,G46V10
24.25,93.5,24.5,93.75,G46V11
24.75,93.75,25.0,94.0,G46V13
24.5,93.75,24.75,94.0,G46V14
24.25,93.75,24.5,94.0,G46V15
24.5,93.0,24.75,93.25,G46V2
24.25,93.0,24.5,93.25,G46V3
24.0,93.0,24.25,93.25,G46V4
24.75,93.25,25.0,93.5,G46V5
24.5,93.25,24.75,93.5,G46V6
24.25,93.25,24.5,93.5,G46V7
24.75,93.5,25.0,93.75,G46V9
24.75,94.0,25.0,94.25,G46W1
24.5,94.0,24.75,94.25,G46W2
24.25,94.0,24.5,94.25,G46W3
24.75,94.25,25.0,94.5,G46W5
27.75,96.0,28.0,96.25,G47A1
27.5,96.5,27.75,96.75,G47A10
27.75,96.75,28.0,97.0,G47A13
27.5,96.0,27.75,96.25,G47A2
27.75,96.25,28.0,96.5,G47A5
27.5,96.25,27.75,96.5,G47A6
27.75,96.5,28.0,96.75,G47A9
28.0,70.5,28.25,70.75,H42W12
28.0,70.75,28.25,71.0,H42W16
28.0,70.25,28.25,70.5,H42W8
31.25,74.5,31.5,74.75,H43C11
31.75,74.75,32.0,75.0,H43C13
31.5,74.75,31.75,75.0,H43C14
31.25,74.75,31.5,75.0,H43C15
31.0,74.75,31.25,75.0,H43C16
31.75,74.5,32.0,74.75,H43C9
31.75,75.0,32.0,75.25,H43D1
31.5,75.5,31.75,75.75,H43D10
31.25,75.5,31.5,75.75,H43D11
31.0,75.5,31.25,75.75,H43D12
31.75,75.75,32.0,76.0,H43D13
31.5,75.75,31.75,76.0,H43D14
31.25,75.75,31.5,76.0,H43D15
31.0,75.75,31.25,76.0,H43D16
31.5,75.0,31.75,75.25,H43D2
31.25,75.0,31.5,75.25,H43D3
31.0,75.0,31.25,75.25,H43D4
31.75,75.25,32.0,75.5,H43D5
31.5,75.25,31.75,75.5,H43D6
31.25,75.25,31.5,75.5,H43D7
31.0,75.25,31.25,75.5,H43D8
31.75,75.5,32.0,75.75,H43D9
31.75,76.0,32.0,76.25,H43E1
31.5,76.5,31.75,76.75,H43E10
31.25,76.5,31.5,76.75,H43E11
31.0,76.5,31.25,76.75,H43E12
31.75,76.75,32.0,77.0,H43E13
31.5,76.75,31.75,77.0,H43E14
31.25,76.75,31.5,77.0,H43E15
31.0,76.75,31.25,77.0,H43E16
31.5,76.0,31.75,76.25,H43E2
31.25,76.0,31.5,76.25,H43E3
31.0,76.0,31.25,76.25,H43E4
31.75,76.25,32.0,76.5,H43E5
31.5,76.25,31.75,76.5,H43E6
31.25,76.25,31.5,76.5,H43E7
31.0,76.25,31.25,76.5,H43E8
31.75,76.5,32.0,76.75,H43E9
31.75,77.0,32.0,77.25,H43F1
31.5,77.5,31.75,77.75,H43F10
31.25,77.5,31.5,77.75,H43F11
31.0,77.5,31.25,77.75,H43F12
31.75,77.75,32.0,78.0,H43F13
31.5,77.75,31.75,78.0,H43F14
31.25,77.75,31.5,78.0,H43F15
31.0,77.75,31.25,78.0,H43F16
31.5,77.0,31.75,77.25,H43F2
31.25,77.0,31.5,77.25,H43F3
31.0,77.0,31.25,77.25,H43F4
31.75,77.25,32.0,77.5,H43F5
31.5,77.25,31.75,77.5,H43F6
31.25,77.25,31.5,77.5,H43F7
31.0,77.25,31.25,77.5,H43F8
31.75,77.5,32.0,77.75,H43F9
30.25,74.5,30.5,74.75,H43I11
30.0,74.5,30.25,74.75,H43I12
30.75,74.75,31.0,75.0,H43I13
30.5,74.75,30.75,75.0,H43I14
30.25,74.75,30.5,75.0,H43I15
30.0,74.75,30.25,75.0,H43I16
30.5,74.0,30.75,74.25,H43I2
30.25,74.0,30.5,74.25,H43I3
30.0,74.0,30.25,74.25,H43I4
30.75,74.25,31.0,74.5,H43I5
30.25,74.25,30.5,74.5,H43I7
30.0,74.25,30.25,74.5,H43I8
30.75,75.0,31.0,75.25,H43J1
30.5,75.5,30.75,75.75,H43J10
30.25,75.5,30.5,75.75,H43J11
30.0,75.5,30.25,75.75,H43J12
30.75,75.75,31.0,76.0,H43J13
30.5,75.75,30.75,76.0,H43J14
30.25,75.75,30.5,76.0,H43J15
30.0,75.75,30.25,76.0,H43J16
30.5,75.0,30.75,75.25,H43J2
30.25,75.0,30.5,75.25,H43J3
30.0,75.0,30.25,75.25,H43J4
30.75,75.25,31.0,75.5,H43J5
30.5,75.25,30.75,75.5,H43J6
30.25,75.25,30.5,75.5,H43J7
30.0,75.25,30.25,75.5,H43J8
30.75,75.5,31.0,75.75,H43J9
30.75,76.0,31.0,76.25,H43K1
30.5,76.5,30.75,76.75,H43K10
30.25,76.5,30.5,76.75,H43K11
30.0,76.5,30.25,76.75,H43K12
30.75,76.75,31.0,77.0,H43K13
30.5,76.75,30.75,77.0,H43K14
30.25,76.75,30.5,77.0,H43K15
30.0,76.75,30.25,77.0,H43K16
30.5,76.0,30.75,76.25,H43K2
30.25,76.0,30.5,76.25,H43K3
30.0,76.0,30.25,76.25,H43K4
30.75,76.25,31.0,76.5,H43K5
30.5,76.25,30.75,76.5,H43K6
30.25,76.25,30.5,76.5,H43K7
30.0,76.25,30.25,76.5,H43K8
30.75,76.5,31.0,76.75,H43K9
30.75,77.0,31.0,77.25,H43L1
30.5,77.5,30.75,77.75,H43L10
30.25,77.5,30.5,77.75,H43L11
30.0,77.5,30.25,77.75,H43L12
30.75,77.75,31.0,78.0,H43L13
30.5,77.75,30.75,78.0,H43L14
30.25,77.75,30.5,78.0,H43L15
30.0,77.75,30.25,78.0,H43L16
30.5,77.0,30.75,77.25,H43L2
30.25,77.0,30.5,77.25,H43L3
30.0,77.0,30.25,77.25,H43L4
30.75,77.25,31.0,77.5,H43L5
30.5,77.25,30.75,77.5,H43L6
30.25,77.25,30.5,77.5,H43L7
30.0,77.25,30.25,77.5,H43L8
30.75,77.5,31.0,77.75,H43L9
29.5,73.5,29.75,73.75,H43N10
29.25,73.5,29.5,73.75,H43N11
29.0,73.5,29.25,73.75,H43N12
29.75,73.75,30.0,74.0,H43N13
29.5,73.75,29.75,74.0,H43N14
29.25,73.75,29.5,74.0,H43N15
29.0,73.75,29.25,74.0,H43N16
29.5,73.0,29.75,73.25,H43N2
29.25,73.25,29.5,73.5,H43N7
29.0,73.25,29.25,73.5,H43N8
29.75,74.0,30.0,74.25,H43O1
29.5,74.5,29.75,74.75,H43O10
29.25,74.5,29.5,74.75,H43O11
29.0,74.5,29.25,74.75,H43O12
29.75,74.75,30.0,75.0,H43O13
29.5,74.75,29.75,75.0,H43O14
29.25,74.75,29.5,75.0,H43O15
29.0,74.75,29.25,75.0,H43O16
29.5,74.0,29.75,74.25,H43O2
29.25,74.0,29.5,74.25,H43O3
29.0,74.0,29.25,74.25,H43O4
29.75,74.25,30.0,74.5,H43O5
29.5,74.25,29.75,74.5,H43O6
29.25,74.25,29.5,74.5,H43O7
29.0,74.25,29.25,74.5,H43O8
29.75,74.5,30.0,74.75,H43O9
29.75,75.0,30.0,75.25,H43P1
29.5,75.5,29.75,75.75,H43P10
29.25,75.5,29.5,75.75,H43P11
29.0,75.5,29.25,75.75,H43P12
29.75,75.75,30.0,76.0,H43P13
29.5,75.75,29.75,76.0,H43P14
29.25,75.75,29.5,76.0,H43P15
29.0,75.75,29.25,76.0,H43P16
29.5,75.0,29.75,75.25,H43P2
29.25,75.0,29.5,75.25,H43P3
29.0,75.0,29.25,75.25,H43P4
29.75,75.25,30.0,75.5,H43P5
29.5,75.25,29.75,75.5,H43P6
29.25,75.25,29.5,75.5,H43P7
29.0,75.25,29.25,75.5,H43P8
29.75,75.5,30.0,75.75,H43P9
29.75,76.0,30.0,76.25,H43Q1
29.5,76.5,29.75,76.75,H43Q10
29.25,76.5,29.5,76.75,H43Q11
29.0,76.5,29.25,76.75,H43Q12
29.75,76.75,30.0,77.0,H43Q13
29.5,76.75,29.75,77.0,H43Q14
29.25,76.75,29.5,77.0,H43Q15
29.0,76.75,29.25,77.0,H43Q16
29.5,76.0,29.75,76.25,H43Q2
29.25,76.0,29.5,76.25,H43Q3
29.0,76.0,29.25,76.25,H43Q4
29.75,76.25,30.0,76.5,H43Q5
29.5,76.25,29.75,76.5,H43Q6
29.25,76.25,29.5,76.5,H43Q7
29.0,76.25,29.25,76.5,H43Q8
29.75,76.5,30.0,76.75,H43Q9
29.75,77.0,30.0,77.25,H43R1
29.5,77.5,29.75,77.75,H43R10
29.25,77.5,29.5,77.75,H43R11
29.0,77.5,29.25,77.75,H43R12
29.75,77.75,30.0,78.0,H43R13
29.5,77.75,29.75,78.0,H43R14
29.25,77.75,29.5,78.0,H43R15
29.0,77.75,29.25,78.0,H43R16
29.5,77.0,29.75,77.25,H43R2
29.25,77.0,29.5,77.25,H43R3
29.0,77.0,29.25,77.25,H43R4
29.75,77.25,30.0,77.5,H43R5
29.5,77.25,29.75,77.5,H43R6
29.25,77.25,29.5,77.5,H43R7
29.0,77.25,29.25,77.5,H43R8
29.75,77.5,30.0,77.75,H43R9
28.5,72.5,28.75,72.75,H43S10
28.25,72.5,28.5,72.75,H43S11
28.0,72.5,28.25,72.75,H43S12
28.75,72.75,29.0,73.0,H43S13
28.5,72.75,28.75,73.0,H43S14
28.25,72.75,28.5,73.0,H43S15
28.0,72.75,28.25,73.0,H43S16
28.25,72.25,28.5,72.5,H43S7
28.0,72.25,28.25,72.5,H43S8
28.75,73.0,29.0,73.25,H43T1
28.5,73.5,28.75,73.75,H43T10
28.25,73.5,28.5,73.75,H43T11
28.0,73.5,28.25,73.75,H43T12
28.75,73.75,29.0,74.0,H43T13
28.5,73.75,28.75,74.0,H43T14
28.25,73.75,28.5,74.0,H43T15
28.0,73.75,28.25,74.0,H43T16
28.5,73.0,28.75,73.25,H43T2
28.25,73.0,28.5,73.25,H43T3
28.0,73.0,28.25,73.25,H43T4
28.75,73.25,29.0,73.5,H43T5
28.5,73.25,28.75,73.5,H43T6
28.25,73.25,28.5,73.5,H43T7
28.0,73.25,28.25,73.5,H43T8
28.75,73.5,29.0,73.75,H43T9
28.75,74.0,29.0,74.25,H43U1
28.5,74.5,28.75,74.75,H43U10
28.25,74.5,28.5,74.75,H43U11
28.0,74.5,28.25,74.75,H43U12
28.75,74.75,29.0,75.0,H43U13
28.5,74.75,28.75,75.0,H43U14
28.25,74.75,28.5,75.0,H43U15
28.0,74.75,28.25,75.0,H43U16
28.5,74.0,28.75,74.25,H43U2
28.25,74.0,28.5,74.25,H43U3
28.0,74.0,28.25,74.25,H43U4
28.75,74.25,29.0,74.5,H43U5
28.5,74.25,28.75,74.5,H43U6
28.25,74.25,28.5,74.5,H43U7
28.0,74.25,28.25,74.5,H43U8
28.75,74.5,29.0,74.75,H43U9
28.75,75.0,29.0,75.25,H43V1
28.5,75.5,28.75,75.75,H43V10
28.25,75.5,28.5,75.75,H43V11
28.0,75.5,28.25,75.75,H43V12
28.75,75.75,29.0,76.0,H43V13
28.5,75.75,28.75,76.0,H43V14
28.25,75.75,28.5,76.0,H43V15
28.0,75.75,28.25,76.0,H43V16
28.5,75.0,28.75,75.25,H43V2
28.25,75.0,28.5,75.25,H43V3
28.0,75.0,28.25,75.25,H43V4
28.75,75.25,29.0,75.5,H43V5
28.5,75.25,28.75,75.5,H43V6
28.25,75.25,28.5,75.5,H43V7
28.0,75.25,28.25,75.5,H43V8
28.75,75.5,29.0,75.75,H43V9
28.75,76.0,29.0,76.25,H43W1
28.5,76.5,28.75,76.75,H43W10
28.25,76.5,28.5,76.75,H43W11
28.0,76.5,28.25,76.75,H43W12
28.75,76.75,29.0,77.0,H43W13
28.5,76.75,28.75,77.0,H43W14
28.25,76.75,28.5,77.0,H43W15
28.0,76.75,28.25,77.0,H43W16
28.5,76.0,28.75,76.25,H43W2
28.25,76.0,28.5,76.25,H43W3
28.0,76.0,28.25,76.25,H43W4
28.75,76.25,29.0,76.5,H43W5
28.5,76.25,28.75,76.5,H43W6
28.25,76.25,28.5,76.5,H43W7
28.0,76.25,28.25,76.5,H43W8
28.75,76.5,29.0,76.75,H43W9
28.75,77.0,29.0,77.25,H43X1
28.5,77.5,28.75,77.75,H43X10
28.25,77.5,28.5,77.75,H43X11
28.0,77.5,28.25,77.75,H43X12
28.75,77.75,29.0,78.0,H43X13
28.5,77.75,28.75,78.0,H43X14
28.25,77.75,28.5,78.0,H43X15
28.0,77.75,28.25,78.0,H43X16
28.5,77.0,28.75,77.25,H43X2
28.25,77.0,28.5,77.25,H43X3
28.0,77.0,28.25,77.25,H43X4
28.75,77.25,29.0,77.5,H43X5
28.5,77.25,28.75,77.5,H43X6
28.25,77.25,28.5,77.5,H43X7
28.0,77.25,28.25,77.5,H43X8
28.75,77.5,29.0,77.75,H43X9
31.75,78.0,32.0,78.25,H44A1
31.0,78.5,31.25,78.75,H44A12
31.0,78.75,31.25,79.0,H44A16
31.5,78.0,31.75,78.25,H44A2
31.25,78.0,31.5,78.25,H44A3
31.0,78.0,31.25,78.25,H44A4
31.75,78.25,32.0,78.5,H44A5
31.5,78.25,31.75,78.5,H44A6
31.25,78.25,31.5,78.5,H44A7
31.0,78.25,31.25,78.5,H44A8
30.75,78.0,31.0,78.25,H44G1
30.5,78.5,30.75,78.75,H44G10
30.25,78.5,30.5,78.75,H44G11
30.75,78.75,31.0,79.0,H44G13
30.5,78.75,30.75,79.0,H44G14
30.25,78.75,30.5,79.0,H44G15
30.0,78.75,30.25,79.0,H44G16
30.25,78.0,30.5,78.25,H44G3
30.0,78.0,30.25,78.25,H44G4
30.75,78.25,31.0,78.5,H44G5
30.5,78.25,30.75,78.5,H44G6
30.25,78.25,30.5,78.5,H44G7
30.0,78.25,30.25,78.5,H44G8
30.75,78.5,31.0,78.75,H44G9
30.75,79.0,31.0,79.25,H44H1
30.5,79.5,30.75,79.75,H44H10
30.25,79.5,30.5,79.75,H44H11
30.0,79.5,30.25,79.75,H44H12
30.5,79.75,30.75,80.0,H44H14
30.25,79.75,30.5,80.0,H44H15
30.0,79.75,30.25,80.0,H44H16
30.5,79.0,30.75,79.25,H44H2
30.25,79.0,30.5,79.25,H44H3
30.0,79.0,30.25,79.25,H44H4
30.5,79.25,30.75,79.5,H44H6
30.25,79.25,30.5,79.5,H44H7
30.0,79.25,30.25,79.5,H44H8
30.25,80.0,30.5,80.25,H44I3
30.0,80.0,30.25,80.25,H44I4
30.0,80.25,30.25,80.5,H44I8
29.75,78.0,30.0,78.25,H44M1
29.5,78.5,29.75,78.75,H44M10
29.25,78.5,29.5,78.75,H44M11
29.0,78.5,29.25,78.75,H44M12
29.75,78.75,30.0,79.0,H44M13
29.5,78.75,29.75,79.0,H44M14
29.25,78.75,29.5,79.0,H44M15
29.0,78.75,29.25,79.0,H44M16
29.5,78.0,29.75,78.25,H44M2
29.25,78.0,29.5,78.25,H44M3
29.0,78.0,29.25,78.25,H44M4
29.75,78.25,30.0,78.5,H44M5
29.5,78.25,29.75,78.5,H44M6
29.25,78.25,29.5,78.5,H44M7
29.0,78.25,29.25,78.5,H44M8
29.75,78.5,30.0,78.75,H44M9
29.75,79.0,30.0,79.25,H44N1
29.5,79.5,29.75,79.75,H44N10
29.25,79.5,29.5,79.75,H44N11
29.0,79.5,29.25,79.75,H44N12
29.75,79.75,30.0,80.0,H44N13
29.5,79.75,29.75,80.0,H44N14
29.25,79.75,29.5,80.0,H44N15
29.0,79.75,29.25,80.0,H44N16
29.5,79.0,29.75,79.25,H44N2
29.25,79.0,29.5,79.25,H44N3
29.0,79.0,29.25,79.25,H44N4
29.75,79.25,30.0,79.5,H44N5
29.5,79.25,29.75,79.5,H44N6
29.25,79.25,29.5,79.5,H44N7
29.0,79.25,29.25,79.5,H44N8
29.75,79.5,30.0,79.75,H44N9
29.75,80.0,30.0,80.25,H44O1
29.5,80.0,29.75,80.25,H44O2
28.75,78.0,29.0,78.25,H44S1
28.5,78.5,28.75,78.75,H44S10
28.25,78.5,28.5,78.75,H44S11
28.0,78.5,28.25,78.75,H44S12
28.75,78.75,29.0,79.0,H44S13
28.5,78.75,28.75,79.0,H44S14
28.25,78.75,28.5,79.0,H44S15
28.0,78.75,28.25,79.0,H44S16
28.5,78.0,28.75,78.25,H44S2
28.25,78.0,28.5,78.25,H44S3
28.0,78.0,28.25,78.25,H44S4
28.75,78.25,29.0,78.5,H44S5
28.5,78.25,28.75,78.5,H44S6
28.25,78.25,28.5,78.5,H44S7
28.0,78.25,28.25,78.5,H44S8
28.75,78.5,29.0,78.75,H44S9
28.75,79.0,29.0,79.25,H44T1
28.5,79.5,28.75,79.75,H44T10
28.25,79.5,28.5,79.75,H44T11
28.0,79.5,28.25,79.75,H44T12
28.75,79.75,29.0,80.0,H44T13
28.5,79.75,28.75,80.0,H44T14
28.25,79.75,28.5,80.0,H44T15
28.0,79.75,28.25,80.0,H44T16
28.5,79.0,28.75,79.25,H44T2
28.25,79.0,28.5,79.25,H44T3
28.0,79.0,28.25,79.25,H44T4
28.75,79.25,29.0,79.5,H44T5
28.5,79.25,28.75,79.5,H44T6
28.25,79.25,28.5,79.5,H44T7
28.0,79.25,28.25,79.5,H44T8
